Активные соединения с интернетом (w/o servers)
Proto Recv-Q Send-Q Local Address Foreign Address State      
tcp6       0      0 localhost:43517         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58740         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48193         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50861         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41741         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52571         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57467         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50183         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39541         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48935         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49400         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39915         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58772         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38364         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35762         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34264         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56933         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46820         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52391         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37381         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50513         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54543         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48145         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35794         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41039         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53778         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52540         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36664         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37449         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55525         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50839         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44709         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56822         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36413         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54634         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50344         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48871         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35938         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55545         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58109         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33107         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43281         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59486         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55356         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38477         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43805         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45417         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52728         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49412         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40965         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49816         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53512         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51194         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43065         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58466         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53400         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48450         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44240         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43697         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48112         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39586         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37240         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55075         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43043         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58283         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48131         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54246         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59902         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49016         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50545         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46938         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38145         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37426         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56000         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49127         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45926         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53217         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41231         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57845         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58482         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58194         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42199         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51309         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43752         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59995         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60776         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53044         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35890         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50837         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45788         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47996         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43144         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42327         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48391         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56413         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45893         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44562         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41400         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59586         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49641         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46352         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57006         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45306         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50346         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58330         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47342         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52366         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53353         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43630         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46880         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42570         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43370         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55249         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53627         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52966         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57805         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59844         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60845         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53961         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47317         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54169         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42942         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37465         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42985         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34411         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55935         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45817         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56967         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39270         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51891         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42369         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57834         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44023         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52333         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45205         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42995         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57347         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54076         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37766         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52193         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45608         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48060         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60996         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60842         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39723         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48784         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44302         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47836         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41547         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52665         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36613         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40020         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37199         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60375         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57442         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60471         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40028         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:32809         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46807         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59482         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38851         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:32985         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48641         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55346         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43267         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39871         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36107         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46562         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53251         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50510         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45243         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50497         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42800         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42198         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36202         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48163         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39207         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39336         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41812         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45397         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59297         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47869         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52857         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47919         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58580         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33255         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47891         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60242         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47953         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55344         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42732         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46857         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45484         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44594         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55879         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37858         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:32961         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36153         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43562         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43055         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56753         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34963         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49375         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49041         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46989         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41080         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41284         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46232         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37691         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54562         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35947         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36870         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47820         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42680         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57274         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55380         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33636         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33062         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51569         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40443         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48345         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59708         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39790         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48007         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46765         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60895         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55258         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39198         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57390         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47357         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42065         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34718         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34244         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33194         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44252         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36809         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60839         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33938         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54435         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53075         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35559         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58334         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58323         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37596         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34303         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36727         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46315         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57468         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55175         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40928         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50212         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51779         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37367         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59774         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42781         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60214         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35023         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57735         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57926         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50886         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44913         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59305         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39816         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40309         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41239         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53663         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45294         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55504         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40775         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42886         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42366         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44931         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46795         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44466         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52566         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53671         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46567         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36061         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56218         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44803         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54667         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51535         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52587         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43218         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42458         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55963         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58087         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58832         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55110         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48825         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43850         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33224         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42905         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42474         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39927         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48009         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34245         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59093         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54348         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37579         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34807         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35744         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52616         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34257         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43299         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47223         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55381         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53775         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41014         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43469         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36237         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51952         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42712         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37732         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40319         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52567         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40679         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47686         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56955         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45414         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42371         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35179         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41682         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35200         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33569         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39665         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45097         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45002         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58440         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41405         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44541         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45051         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33496         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59846         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49395         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45719         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57234         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53750         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37178         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33138         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33559         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53460         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51478         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42790         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59623         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58476         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44746         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44313         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52531         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37919         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55596         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51709         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57018         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36641         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46309         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51940         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34181         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59863         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48175         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40552         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43730         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58830         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34132         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42828         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44650         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35225         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60489         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39674         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36519         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52528         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60616         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52580         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47910         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55804         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56829         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43482         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38902         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38247         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45085         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58697         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58682         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58702         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44479         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36876         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53561         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39132         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50771         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38502         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55884         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51644         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35546         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48351         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49401         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48736         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39255         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39264         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44723         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41747         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38259         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50163         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45814         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58149         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35807         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37223         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36915         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44552         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33129         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52844         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58544         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37159         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60894         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34716         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45003         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55041         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42579         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36612         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39511         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60829         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40597         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57108         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40084         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38957         localhost:5555          TIME_WAIT  
